window_idx,start_sec,end_sec,n_beats,HRV_MeanNN,HRV_SDNN,HRV_RMSSD,HRV_pNN50
1424,85440.0,85500.0,134,448.16541353383457,43.41068512005824,65.15622252197662,3.007518796992481
1425,85500.0,85560.0,134,447.9248120300752,151.34576227462443,215.7927597291326,17.293233082706767
1426,85560.0,85620.0,136,439.85185185185185,25.421379684283764,31.682190486610153,6.666666666666667
1427,85620.0,85680.0,132,454.0763358778626,147.93250115251945,188.65100052742895,22.137404580152673
1428,85680.0,85740.0,125,483.06451612903226,213.51711120994207,262.68482459626546,42.74193548387097
1429,85740.0,85800.0,138,434.7445255474453,117.72025846428573,151.8933449341811,8.75912408759124
1430,85800.0,85860.0,138,434.8321167883212,22.42981515720226,6.904815029255693,0.0
1431,85860.0,85920.0,139,431.8985507246377,23.54721607208766,12.696341216743145,2.1739130434782608
1432,85920.0,85980.0,132,452.68702290076334,23.19651299042285,13.877485917291192,2.2900763358778624
1433,85980.0,86040.0,132,455.14503816793894,12.77745739568448,6.020477875231654,0.0
1434,86040.0,86100.0,139,430.3478260869565,41.06815630622942,36.751682021192735,5.072463768115942
1435,86100.0,86160.0,129,465.46875,14.553695041812533,8.839781235045614,0.0
1436,86160.0,86220.0,132,454.3358778625954,91.62436782756185,133.47382342040532,9.923664122137405
1437,86220.0,86280.0,137,438.63235294117646,135.01642198189458,188.2405080977229,20.588235294117645
1438,86280.0,86340.0,118,510.2735042735043,236.91376373502862,289.3357434085756,48.717948717948715
1439,86340.0,86400.0,138,428.4963503649635,153.70670715625104,187.43516526113928,22.62773722627737
1440,86400.0,86460.0,142,423.0921985815603,69.73643244482551,88.61570321981797,6.382978723404255
1441,86460.0,86520.0,134,449.0676691729323,36.19438167700387,37.743953960946655,2.2556390977443606
1442,86520.0,86580.0,131,457.8,18.39927534804926,18.683823787379,1.5384615384615385
1443,86580.0,86640.0,132,453.96946564885496,35.08669239980347,35.4743677777458,4.580152671755725
1444,86640.0,86700.0,131,456.6307692307692,89.97537462085606,91.70732009027161,10.0
1445,86700.0,86760.0,126,477.312,99.5791479662154,99.2122195907794,3.2
1446,86760.0,86820.0,129,463.671875,19.773166170183792,9.146231098495523,0.78125
1447,86820.0,86880.0,129,465.3125,20.07456572323242,6.868850148474978,0.0
1448,86880.0,86940.0,129,465.8125,16.969518759503284,6.041848807101516,0.0
1449,86940.0,87000.0,136,440.4592592592593,77.72739993682887,93.80958802793107,10.37037037037037
1450,87000.0,87060.0,132,455.19083969465646,83.58202921532252,91.18366925311538,14.50381679389313
1451,87060.0,87120.0,127,473.3968253968254,18.356940644924194,8.154507955726084,0.0
1452,87120.0,87180.0,130,460.09302325581393,46.90939435837738,56.86002550122537,5.426356589147287
1453,87180.0,87240.0,143,418.1267605633803,50.25281603978109,63.86999206610897,7.042253521126761
1454,87240.0,87300.0,144,419.24475524475525,114.27463933056107,161.96487186519755,24.475524475524477
1455,87300.0,87360.0,136,440.7111111111111,147.22699838931163,210.61140562444493,31.851851851851855
1456,87360.0,87420.0,132,453.0381679389313,136.30877868790023,161.94889982289524,16.793893129770993
1457,87420.0,87480.0,132,454.1832061068702,18.213182684197797,18.04438970982394,3.0534351145038165
1458,87480.0,87540.0,132,454.1832061068702,75.72722318413815,101.04682844335858,17.557251908396946
1459,87540.0,87600.0,130,461.48837209302326,24.372473035382868,8.12980627075455,0.0
1460,87600.0,87660.0,129,467.46875,23.603662300917374,8.301408665206868,0.0
1461,87660.0,87720.0,129,462.859375,77.43229039913963,99.5731045494028,17.96875
1462,87720.0,87780.0,125,482.7741935483871,35.923776285301365,31.664912232101113,2.4193548387096775
1463,87780.0,87840.0,120,497.2436974789916,20.74378256312839,12.401476128650634,0.0
1464,87840.0,87900.0,125,482.6290322580645,25.350059008585927,18.497198205766587,1.6129032258064515
1465,87900.0,87960.0,129,465.15625,79.67398507441305,109.65874050926693,16.40625
1466,87960.0,88020.0,108,555.8504672897196,140.33913128079246,101.4974672051308,14.018691588785046
1467,88020.0,88080.0,118,508.1709401709402,37.249922610030836,17.96548414849027,0.8547008547008548
1468,88080.0,88140.0,135,444.95522388059703,25.942349523928648,20.54739615430151,3.731343283582089
1469,88140.0,88200.0,121,493.43333333333334,16.13635872274571,9.878250448979976,0.0
1470,88200.0,88260.0,125,482.98387096774195,65.07806242724216,96.58982087122307,4.838709677419355
1471,88260.0,88320.0,126,476.768,32.54751762002452,8.024157075618195,0.0
1472,88320.0,88380.0,122,490.495867768595,12.889998685636181,9.361267720417644,0.8264462809917356
1473,88380.0,88440.0,133,449.92424242424244,27.45200425451003,19.622389455388234,2.272727272727273
1474,88440.0,88500.0,124,482.9918699186992,44.783174521746844,32.78894255840466,1.6260162601626018
1475,88500.0,88560.0,123,488.37704918032784,15.694041543880031,9.21550974361759,0.0
1476,88560.0,88620.0,134,447.5338345864662,28.8096019536891,8.090398349558905,0.0
1477,88620.0,88680.0,135,443.46268656716416,24.03026184745835,8.128664587121602,0.0
1478,88680.0,88740.0,126,477.616,13.797372353856646,8.294965437716014,0.0
1479,88740.0,88800.0,143,418.4366197183099,26.974236404899578,26.899866856165527,9.859154929577464
1480,88800.0,88860.0,132,456.7328244274809,51.10544520551164,52.49410223282963,3.0534351145038165
1481,88860.0,88920.0,125,479.14516129032256,49.745481234236806,32.473629076003405,4.838709677419355
1482,88920.0,88980.0,141,424.22857142857146,54.33606363083492,72.72595649561056,8.571428571428571
1483,88980.0,89040.0,138,436.2189781021898,40.458896231140116,36.71391786102217,5.839416058394161
1484,89040.0,89100.0,131,459.3076923076923,22.52951420109075,8.221733346734508,0.0
1485,89100.0,89160.0,138,433.1094890510949,26.137554352523676,19.991174523362286,2.9197080291970803
1486,89160.0,89220.0,148,405.00680272108843,56.16725226836918,83.78298777852154,7.482993197278912
1487,89220.0,89280.0,148,406.5986394557823,47.21412312850653,65.69898145621104,11.564625850340136
1488,89280.0,89340.0,136,441.5111111111111,11.921300807182217,7.209032476950797,0.0
1489,89340.0,89400.0,120,499.1932773109244,119.02722073734371,24.41033401614286,6.722689075630252
1490,89400.0,89460.0,104,573.6699029126214,193.93532317626068,230.56469467672744,30.097087378640776
1491,89460.0,89520.0,121,497.56666666666666,36.23284487338867,19.76755681719439,2.5
1492,89520.0,89580.0,128,467.40157480314963,21.833882160502863,11.638742090978624,0.0
1493,89580.0,89640.0,129,466.125,43.6930957265931,51.425352980158124,1.5625
1494,89640.0,89700.0,121,491.96666666666664,42.32486075033223,44.95936540716657,2.5
1495,89700.0,89760.0,128,468.6771653543307,16.07368049326056,6.248809410409238,0.0
1496,89760.0,89820.0,126,475.76,29.424150712659326,25.664083098570316,5.6000000000000005
1497,89820.0,89880.0,132,455.48091603053433,145.86433903539054,165.60973587136903,26.717557251908396
1498,89880.0,89940.0,140,428.48920863309354,114.25469684992277,142.40369234750517,30.215827338129497
1499,89940.0,90000.0,129,464.140625,19.086514336765607,9.444408419467086,0.0
1500,90000.0,90060.0,126,477.088,17.327032767214618,9.510605285849362,0.0
1501,90060.0,90120.0,127,469.984126984127,13.983981765997338,7.965927441296462,0.0
1502,90120.0,90180.0,124,485.2845528455285,120.29829866240381,170.40491796181755,4.0650406504065035
1503,90180.0,90240.0,135,445.3134328358209,166.85306749949697,212.40088356300654,17.91044776119403
1504,90240.0,90300.0,128,467.29133858267716,22.992790531989456,11.500172531487006,0.0
1505,90300.0,90360.0,127,475.6507936507937,27.668991296487107,33.11265619064711,2.380952380952381
1506,90360.0,90420.0,121,494.93333333333334,17.935333575827087,10.576650992563165,0.0
1507,90420.0,90480.0,124,483.9349593495935,17.183550959097705,7.474546973497216,0.0
1508,90480.0,90540.0,124,482.6341463414634,13.944426169316664,7.940351398261217,0.0
1509,90540.0,90600.0,127,472.3015873015873,49.47795789500935,55.13155176484696,7.142857142857142
1510,90600.0,90660.0,119,505.45762711864404,22.858406248066633,12.217403867637236,0.0
1511,90660.0,90720.0,127,470.984126984127,27.72060147312367,16.849451029632984,1.5873015873015872
1512,90720.0,90780.0,131,459.4153846153846,153.16595775234134,206.66289068818548,18.461538461538463
1513,90780.0,90840.0,120,499.5798319327731,19.037650384827007,11.68658509516106,0.0
1514,90840.0,90900.0,129,465.84375,16.901026153443173,9.332020905100263,0.78125
1515,90900.0,90960.0,122,489.75206611570246,16.505696487241174,7.67897562612792,0.0
1516,90960.0,91020.0,123,490.40983606557376,15.634119341242384,9.38083151964686,0.0
1517,91020.0,91080.0,127,472.41269841269843,13.546524183727628,8.009993757800315,0.0
1518,91080.0,91140.0,128,468.4409448818898,76.96295269796373,103.08587882294263,22.83464566929134
1519,91140.0,91200.0,128,470.37795275590554,30.56373230290215,15.801346135141134,2.3622047244094486
1520,91200.0,91260.0,120,496.38655462184875,19.804600237599942,11.205325610346998,0.0
1521,91260.0,91320.0,124,485.9186991869919,25.183130411257633,21.580197358522625,2.4390243902439024
1522,91320.0,91380.0,118,508.64957264957263,49.84100863803999,16.56023488089299,1.7094017094017095
1523,91380.0,91440.0,117,512.1379310344828,33.69708968254474,15.229262450381787,1.7241379310344827
1524,91440.0,91500.0,120,499.88235294117646,83.13407350459616,116.55579881450831,4.201680672268908
1525,91500.0,91560.0,133,450.1818181818182,29.473190866872333,22.109374199215047,3.0303030303030303
1526,91560.0,91620.0,118,510.15384615384613,19.48324451871729,14.269572160901406,1.7094017094017095
1527,91620.0,91680.0,120,498.5042016806723,34.616757465864794,44.372460538461105,4.201680672268908
1528,91680.0,91740.0,133,451.1212121212121,27.09582382487298,32.09052082340761,8.333333333333332
1529,91740.0,91800.0,119,506.1694915254237,19.917052387530134,12.100716938568162,0.0
1530,91800.0,91860.0,122,489.5702479338843,33.12622990076016,12.997435644515933,0.8264462809917356
1531,91860.0,91920.0,121,498.3333333333333,22.50427908267253,18.426323880923885,2.5
1532,91920.0,91980.0,121,495.25,12.426760227344019,8.516913474143694,0.0
1533,91980.0,92040.0,133,450.3030303030303,38.17875581167254,45.69163151868945,9.848484848484848
1534,92040.0,92100.0,124,485.9674796747967,34.19422225170758,10.697019655408544,0.0
1535,92100.0,92160.0,127,472.22222222222223,19.710256777176248,19.105601272925174,2.380952380952381
1536,92160.0,92220.0,131,457.96923076923076,72.32527070360285,91.70089565301906,7.6923076923076925
1537,92220.0,92280.0,139,430.1159420289855,63.96977758853428,85.04562965895185,8.695652173913043
1538,92280.0,92340.0,131,458.03076923076924,18.75833187966278,9.009899809301068,0.0
1539,92340.0,92400.0,124,485.3658536585366,21.003227032570194,11.413250855123058,0.8130081300813009
1540,92400.0,92460.0,129,464.703125,25.95403549857743,20.849668136863063,2.34375
1541,92460.0,92520.0,133,451.1060606060606,53.78743256486558,69.32366834181823,8.333333333333332
1542,92520.0,92580.0,130,462.0,108.11856917292238,138.298364053954,16.27906976744186
1543,92580.0,92640.0,130,462.9767441860465,14.99607506789228,7.44983221287567,0.0
1544,92640.0,92700.0,128,466.8346456692913,17.52900715210456,7.704873741021287,0.0
1545,92700.0,92760.0,135,443.97014925373134,26.59525094654846,25.32198664241803,4.477611940298507
1546,92760.0,92820.0,137,438.72058823529414,25.98879849202005,7.061633427661525,0.0
1547,92820.0,92880.0,129,465.296875,43.48198276071538,55.236071747068,1.5625
1548,92880.0,92940.0,131,457.6,16.29838057299944,6.735305567327389,0.0
1549,92940.0,93000.0,138,435.985401459854,45.24085630747094,55.17725447831476,4.37956204379562
1550,93000.0,93060.0,140,429.0935251798561,109.98503798681581,129.47385164916338,14.388489208633093
1551,93060.0,93120.0,113,531.0357142857143,249.62284807398197,303.6425708144542,50.0
1552,93120.0,93180.0,136,439.94074074074075,99.49332558150876,110.50197539937545,17.77777777777778
1553,93180.0,93240.0,124,485.6910569105691,28.436910348792452,16.296434287653334,0.8130081300813009
1554,93240.0,93300.0,122,490.54545454545456,33.71844203597392,14.516657099116632,0.8264462809917356
1555,93300.0,93360.0,118,509.5213675213675,23.454504122470915,16.41487970903439,0.8547008547008548
1556,93360.0,93420.0,121,494.25,27.986266139608098,8.987386118538442,0.0
1557,93420.0,93480.0,119,504.20338983050846,17.710665733351984,12.89934736307083,0.0
1558,93480.0,93540.0,121,497.65,21.780667551560413,15.724519204149953,1.6666666666666667
1559,93540.0,93600.0,135,443.2835820895522,29.713826036861185,33.447523706625326,11.194029850746269
1560,93600.0,93660.0,114,525.929203539823,29.110539578279187,15.059406173077154,0.0
1561,93660.0,93720.0,114,525.3805309734513,35.307910532119024,25.272797346441205,2.6548672566371683
1562,93720.0,93780.0,126,479.168,25.485206334959972,8.401228788771933,0.0
1563,93780.0,93840.0,120,498.33613445378154,18.606212426582818,9.649800208698448,0.0
1564,93840.0,93900.0,124,484.6991869918699,15.253021715868218,8.473681530983129,0.0
1565,93900.0,93960.0,121,493.53333333333336,12.218551354349643,7.420163308810108,0.0
1566,93960.0,94020.0,130,461.68992248062017,51.2270983052446,30.522020739131936,3.875968992248062
1567,94020.0,94080.0,126,477.648,42.932102433433634,23.1049498955834,4.0
1568,94080.0,94140.0,118,509.5213675213675,37.72189483360958,45.05628663701927,5.982905982905983
1569,94140.0,94200.0,126,473.696,38.72238329108806,13.74538045566465,0.8
1570,94200.0,94260.0,125,479.01612903225805,60.706676327628436,79.52358140828417,7.258064516129033
1571,94260.0,94320.0,123,488.26229508196724,40.03217781741045,48.42682133687269,5.737704918032787
1572,94320.0,94380.0,136,443.05185185185184,65.08494088594642,86.87647776043698,11.851851851851853
1573,94380.0,94440.0,122,491.3388429752066,55.63954734404422,39.613970599608756,5.785123966942149
1574,94440.0,94500.0,116,517.4608695652174,34.45854029463848,18.10592614045216,0.8695652173913043
1575,94500.0,94560.0,119,502.1694915254237,29.789662947785473,13.385794230432769,0.847457627118644
1576,94560.0,94620.0,119,506.1186440677966,17.779835640710825,13.185073145271279,1.694915254237288
1577,94620.0,94680.0,125,479.0483870967742,23.373202235535608,7.502844988857844,0.0
1578,94680.0,94740.0,127,473.3968253968254,45.76480383265365,19.973582552962302,3.1746031746031744
1579,94740.0,94800.0,126,475.024,25.413504157207193,14.327955980552325,2.4
1580,94800.0,94860.0,118,510.46153846153845,20.816744943110706,13.436953677747463,0.0
1581,94860.0,94920.0,117,511.51724137931035,17.99250218653686,9.651312143276504,0.0
1582,94920.0,94980.0,125,481.35483870967744,27.18386463918884,12.180218535692854,0.8064516129032258
1583,94980.0,95040.0,131,457.61538461538464,48.81612146583548,57.15910068132348,2.307692307692308
1584,95040.0,95100.0,122,491.58677685950414,78.85806547435796,101.1876145253624,9.917355371900827
1585,95100.0,95160.0,130,461.51937984496124,98.82837876648794,123.95815826318169,20.155038759689923
1586,95160.0,95220.0,120,493.6470588235294,212.55964619472982,279.05664329933364,31.932773109243694
1587,95220.0,95280.0,125,476.9193548387097,117.08086266692955,173.08853883611926,9.67741935483871
1588,95280.0,95340.0,116,519.1304347826087,163.63376532158048,180.4279513103086,20.869565217391305
1589,95340.0,95400.0,128,466.755905511811,49.830142681012354,53.947358232979866,6.299212598425196
1590,95400.0,95460.0,137,440.0147058823529,14.451956317202717,12.315602870914361,1.4705882352941175
1591,95460.0,95520.0,132,455.55725190839695,10.513844576296322,5.3923022056375025,0.0
1592,95520.0,95580.0,129,461.9375,15.231416972564503,6.425833687754233,0.0
1593,95580.0,95640.0,130,461.92248062015506,16.739554767031578,21.401664654881404,2.3255813953488373
1594,95640.0,95700.0,123,490.1967213114754,115.31270022047254,123.3874499692629,3.278688524590164
1595,95700.0,95760.0,122,490.1487603305785,32.194373513867504,11.063453348751466,0.0
1596,95760.0,95820.0,125,480.4193548387097,16.35833333500336,10.03084673289657,0.0
1597,95820.0,95880.0,126,475.136,17.160224075535282,7.457405931408485,0.0
1598,95880.0,95940.0,124,485.0569105691057,20.72192978425851,8.796422521703233,0.0
1599,95940.0,96000.0,128,467.0866141732283,16.94951589983753,8.096638534327413,0.0
1600,96000.0,96060.0,124,484.8617886178862,16.3267482448292,9.27008232053568,0.0
1601,96060.0,96120.0,124,483.9837398373984,17.025527477848485,8.7328285842542,0.0
1602,96120.0,96180.0,125,482.0967741935484,18.024111833756233,7.08370395969636,0.0
1603,96180.0,96240.0,123,486.344262295082,16.687091310154763,12.634728474975773,0.819672131147541
1604,96240.0,96300.0,121,495.56666666666666,13.629388250748299,9.308891565856483,0.0
1605,96300.0,96360.0,121,497.05,7.9914344901327965,8.819382779142881,0.0
1606,96360.0,96420.0,121,496.6,9.77253912800575,7.411097742433246,0.0
1607,96420.0,96480.0,119,502.76271186440675,9.177897982999909,6.8935743646795835,0.0
1608,96480.0,96540.0,121,494.65,10.234765271762084,7.507978949035463,0.0
1609,96540.0,96600.0,122,491.55371900826447,17.524245306252677,15.415360305011795,2.479338842975207
1610,96600.0,96660.0,126,475.328,34.26833768571122,24.260016222104515,2.4
1611,96660.0,96720.0,124,485.2032520325203,43.77643638740163,59.3149415837356,1.6260162601626018
1612,96720.0,96780.0,127,471.93650793650795,18.521229346561654,7.231044184625067,0.0
1613,96780.0,96840.0,126,476.528,14.730140266068904,6.40060481013192,0.0
1614,96840.0,96900.0,125,479.5,18.00022583417499,6.89998232588758,0.0
1615,96900.0,96960.0,126,476.688,15.838100244500245,7.7895711919744794,0.0
1616,96960.0,97020.0,125,479.43548387096774,22.88971151543637,8.5349591947053,0.0
1617,97020.0,97080.0,128,471.59055118110234,16.697758774952003,7.367883976130073,0.0
1618,97080.0,97140.0,129,465.1875,9.692719891631956,6.289598963217785,0.0
1619,97140.0,97200.0,127,469.5079365079365,17.259777997064052,6.6452990903344595,0.0
1620,97200.0,97260.0,131,460.2769230769231,17.698165010043247,15.32996255500921,2.307692307692308
1621,97260.0,97320.0,132,453.87786259541986,12.195221574145885,4.293107176715861,0.0
1622,97320.0,97380.0,132,454.67175572519085,23.407573642237974,12.96741478297992,2.2900763358778624
1623,97380.0,97440.0,130,462.5736434108527,17.569849527047772,7.697402159170326,0.0
1624,97440.0,97500.0,133,449.57575757575756,12.174382572629764,4.59006560847188,0.0
1625,97500.0,97560.0,130,460.1240310077519,19.480361806805103,12.335163152548896,1.550387596899225
1626,97560.0,97620.0,140,430.31654676258995,15.220617201307554,14.7658046007404,2.877697841726619
1627,97620.0,97680.0,146,410.8,50.39477486142123,67.6385409527898,8.96551724137931
1628,97680.0,97740.0,145,414.5138888888889,124.48242418760945,157.91986991726316,21.52777777777778
1629,97740.0,97800.0,153,392.82894736842104,76.05764425234162,102.84921129936127,13.815789473684212
1630,97800.0,97860.0,117,511.87931034482756,343.54472286980945,475.24551092269553,48.275862068965516
1631,97860.0,97920.0,113,516.1071428571429,552.6819680307634,749.652532123329,10.714285714285714
1632,97920.0,97980.0,136,441.31851851851854,35.18493823194591,23.941470920784006,2.2222222222222223
1633,97980.0,98040.0,128,466.4724409448819,19.43071810045276,10.524348187032999,0.0
1634,98040.0,98100.0,130,463.0077519379845,22.781741635309285,8.798082177383888,0.0
1635,98100.0,98160.0,125,479.33870967741933,19.668342396614783,10.800481771850043,0.0
1636,98160.0,98220.0,124,484.0,25.453268011377563,11.745944539063434,0.0
1637,98220.0,98280.0,125,481.14516129032256,21.392458799065356,16.49537998882141,1.6129032258064515
1638,98280.0,98340.0,122,489.42148760330576,31.44247447485532,28.115239046941547,3.3057851239669422
1639,98340.0,98400.0,126,478.032,20.91917472004433,9.698686309445845,0.0
1640,98400.0,98460.0,127,471.4920634920635,17.191507685713216,7.7500967735893465,0.0
1641,98460.0,98520.0,129,466.359375,19.815580593360583,7.5001312324476705,0.0
1642,98520.0,98580.0,128,466.20472440944883,43.63472815673699,59.31112478961703,3.149606299212598
1643,98580.0,98640.0,129,468.140625,16.78428885482506,8.85935601363767,0.0
1644,98640.0,98700.0,130,459.8139534883721,14.9341091558576,6.59545297913646,0.0
1645,98700.0,98760.0,133,452.030303030303,11.915695847958668,5.481405068658725,0.0
1646,98760.0,98820.0,130,459.6279069767442,20.077611041064596,8.717797887081348,0.0
1647,98820.0,98880.0,133,453.6969696969697,15.783815942572263,8.427508573911911,0.0
1648,98880.0,98940.0,126,474.256,18.181834252192314,15.24213176183572,1.6
1649,98940.0,99000.0,128,467.3228346456693,16.42147349968974,7.617857049836656,0.0
1650,99000.0,99060.0,130,463.0077519379845,18.874791440913576,25.404231930920485,4.651162790697675
1651,99060.0,99120.0,129,466.453125,16.061329003855153,8.490847318670639,0.0
1652,99120.0,99180.0,126,475.808,34.195287356876456,10.651366715273012,0.0
1653,99180.0,99240.0,127,471.2857142857143,21.587350793594716,9.112628599915615,0.0
1654,99240.0,99300.0,131,459.6923076923077,11.521362802846895,6.117708442639882,0.0
1655,99300.0,99360.0,130,458.74418604651163,12.083226409577712,5.367727638395972,0.0
1656,99360.0,99420.0,131,461.2923076923077,14.19217283671081,6.448363772992123,0.0
1657,99420.0,99480.0,125,478.98387096774195,47.03328416175215,57.10238985217053,1.6129032258064515
1658,99480.0,99540.0,127,472.984126984127,17.38734442149652,10.532995775181911,0.0
1659,99540.0,99600.0,126,473.584,18.169978784584703,8.028176187853989,0.0
1660,99600.0,99660.0,133,451.6212121212121,14.6847432396937,5.1689029060244875,0.0
1661,99660.0,99720.0,131,460.7076923076923,26.185813708848425,11.289015035206406,1.5384615384615385
1662,99720.0,99780.0,131,458.0153846153846,12.551898225994762,6.018060672971476,0.0
1663,99780.0,99840.0,130,460.74418604651163,10.452481067436395,4.940268211342376,0.0
1664,99840.0,99900.0,128,468.3937007874016,17.243428690978845,7.521398046336104,0.0
1665,99900.0,99960.0,133,452.3030303030303,17.0557860585612,7.452649510933975,0.0
1666,99960.0,100020.0,130,458.1860465116279,10.220817789153163,6.819090848492928,0.0
1667,100020.0,100080.0,129,465.5625,15.375484116313984,16.523902991688743,2.34375
1668,100080.0,100140.0,130,463.0387596899225,8.817953189352528,5.217159188677302,0.0
1669,100140.0,100200.0,106,568.1333333333333,112.96809170553314,46.75838057339191,11.428571428571429
1670,100200.0,100260.0,118,506.35897435897436,23.923175006408904,17.484968914214132,0.8547008547008548
1671,100260.0,100320.0,122,491.504132231405,81.29177120788857,116.31451614767036,2.479338842975207
1672,100320.0,100380.0,123,488.37704918032784,75.7871451483238,109.495160087762,14.754098360655737
1673,100380.0,100440.0,120,498.78991596638656,23.9847670406214,15.87877807705426,0.8403361344537815
1674,100440.0,100500.0,124,487.0243902439024,26.260193466454922,12.271518403784686,0.0
1675,100500.0,100560.0,121,495.4,18.111883837261484,10.771889966267672,0.0
1676,100560.0,100620.0,119,500.96610169491527,13.500827580451915,10.574925996386916,0.0
1677,100620.0,100680.0,123,490.5245901639344,30.236318021819333,27.83481380401407,3.278688524590164
1678,100680.0,100740.0,127,471.25396825396825,53.595064923246284,75.36641161684693,5.555555555555555
1679,100740.0,100800.0,125,480.4032258064516,15.320913680771051,15.122265929061964,2.4193548387096775
1680,100800.0,100860.0,121,494.9166666666667,14.907887108481056,10.116963041173502,0.0
1681,100860.0,100920.0,122,491.6528925619835,19.409066070525586,16.00937225502612,2.479338842975207
1682,100920.0,100980.0,122,493.8347107438017,17.628739370432406,10.181682899534175,0.0
1683,100980.0,101040.0,118,505.88034188034186,14.652975685294587,11.544516536822385,0.0
1684,101040.0,101100.0,123,488.8524590163934,131.1303478772139,186.91696127752328,6.557377049180328
1685,101100.0,101160.0,122,493.702479338843,45.267840797505684,64.77139286238435,4.958677685950414
1686,101160.0,101220.0,125,479.9193548387097,66.28413791713506,87.11939289208907,8.064516129032258
1687,101220.0,101280.0,127,469.7936507936508,99.30988409702773,107.05572380774416,11.904761904761903
1688,101280.0,101340.0,128,471.65354330708664,20.236842855887954,8.591246929842246,0.0
1689,101340.0,101400.0,130,459.6279069767442,27.017086540119,36.893004079364424,7.751937984496124
1690,101400.0,101460.0,130,462.3410852713178,85.23831445974272,120.82347660947354,5.426356589147287
1691,101460.0,101520.0,129,463.265625,14.662332894376387,6.894023430125409,0.0
1692,101520.0,101580.0,135,446.35820895522386,41.0082337202941,52.32920661219367,1.4925373134328357
1693,101580.0,101640.0,122,491.9669421487603,216.47586216036098,219.24043118609913,26.446280991735538
1694,101640.0,101700.0,128,468.40944881889766,142.69366424187567,176.0340876080539,8.661417322834646
1695,101700.0,101760.0,128,470.96062992125985,11.00606007298746,8.967312775447192,0.0
1696,101760.0,101820.0,130,462.3410852713178,16.47749228305037,7.828234155925588,0.0
1697,101820.0,101880.0,127,471.6507936507937,17.029065722025955,9.898686781588758,0.7936507936507936
1698,101880.0,101940.0,131,455.9846153846154,10.107932731992737,5.404563102192571,0.0
1699,101940.0,102000.0,128,469.3543307086614,15.425976627288037,8.284619522640773,0.7874015748031495
1700,102000.0,102060.0,128,469.9212598425197,13.159344738844544,5.670866790776358,0.0
1701,102060.0,102120.0,125,479.1290322580645,15.454611089701041,6.95864672387112,0.0
1702,102120.0,102180.0,127,472.23809523809524,10.929906547764128,5.452338947644396,0.0
1703,102180.0,102240.0,129,466.0,12.43312821317927,6.537595695690807,0.0
1704,102240.0,102300.0,129,464.15625,13.830490964349769,7.116577076891572,0.0
1705,102300.0,102360.0,130,461.968992248062,14.343954510794852,8.029243426375862,0.0
1706,102360.0,102420.0,129,463.65625,16.54220919464417,6.438075713878938,0.0
1707,102420.0,102480.0,126,476.224,10.647477362903777,6.423244080379402,0.0
1708,102480.0,102540.0,125,480.64516129032256,5.316324832990503,3.3929625877617955,0.0
1709,102540.0,102600.0,126,475.584,11.422377584260614,4.855990646746585,0.0
1710,102600.0,102660.0,124,486.6341463414634,6.580234054189627,5.4742317373996965,0.0
1711,102660.0,102720.0,122,490.94214876033055,6.797422943857911,5.732945723331651,0.0
1712,102720.0,102780.0,121,495.96666666666664,10.121890192272675,8.68496237346895,0.0
1713,102780.0,102840.0,123,487.672131147541,14.589389681835334,20.913833454249033,2.459016393442623
1714,102840.0,102900.0,122,492.54545454545456,8.97403662424738,6.730527468185536,0.0
1715,102900.0,102960.0,120,496.8235294117647,6.711547169154714,7.2952271371802295,0.0
1716,102960.0,103020.0,116,521.0608695652174,48.02581304398156,17.063349458322715,2.608695652173913
1717,103020.0,103080.0,120,500.5042016806723,13.839806228179512,11.057630236206942,0.0
1718,103080.0,103140.0,120,496.84033613445376,13.382244240149156,10.753005098300093,0.0
1719,103140.0,103200.0,123,491.0327868852459,11.876036310574102,9.204741860979738,0.0
1720,103200.0,103260.0,124,482.9268292682927,12.665410966329581,8.046993125426152,0.0
1721,103260.0,103320.0,129,465.28125,49.55279336938193,57.379246707811575,3.90625
1722,103320.0,103380.0,124,481.349593495935,13.228126851422857,7.882331351889719,0.0
1723,103380.0,103440.0,129,467.28125,11.720456240615762,5.659637449783522,0.0
1724,103440.0,103500.0,138,433.3868613138686,12.703779066727073,6.1213224253664436,0.0
1725,103500.0,103560.0,132,454.99236641221376,23.374376563699673,5.854649697199917,0.0
1726,103560.0,103620.0,134,449.4736842105263,23.003154904625326,6.407855028057834,0.0
1727,103620.0,103680.0,126,474.256,54.09667332208265,31.967221114861573,4.8
1728,103680.0,103740.0,126,475.392,27.434642569263154,10.816653826391969,0.0
1729,103740.0,103800.0,129,466.03125,17.747102458409692,7.200174976001581,0.0
1730,103800.0,103860.0,135,446.23880597014926,103.14222453861512,99.06449634500862,6.7164179104477615
1731,103860.0,103920.0,139,429.42028985507244,77.02429340862436,112.56984855155358,9.420289855072465
1732,103920.0,103980.0,134,448.0751879699248,68.78354543147286,93.48456362610693,9.774436090225564
1733,103980.0,104040.0,134,447.74436090225566,19.690658504824345,9.040313751594727,0.0
1734,104040.0,104100.0,136,442.14814814814815,10.31917395059626,6.33163108833782,0.0
1735,104100.0,104160.0,129,463.984375,225.3752071677484,296.2362326114262,22.65625
1736,104160.0,104220.0,142,422.43971631205676,66.74603988192068,92.05914248072114,8.51063829787234
1737,104220.0,104280.0,141,427.45714285714286,138.18949409976068,172.30907482250333,30.714285714285715
